idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,4,22.08,0,22.08,0,1,20
2,1,0,2,16.59,0,16.59,0,1,20
3,2,0,1,12.87,0,12.87,0,1,20
4,2,0,0,5.41,0,5.41,0,1,20
5,1,0,3,17.65,0,17.65,0,1,20
6,1,0,0,6.39,0,6.39,0,1,20
7,1,0,1,16.38,0,16.38,0,1,20
8,2,0,2,14.71,0,14.71,1,0,20
9,3,0,0,7.82,0,7.82,2,0,20
10,2,0,3,20.51,0,20.51,3,0,20
11,3,0,1,12.73,0,12.73,4,0,20
12,3,0,2,15.74,0,15.74,5,0,20
13,4,0,0,14.29,0,14.29,6,0,20
14,5,0,0,6.0,0,6.0,7,0,20
15,5,0,1,13.41,0,13.41,8,0,20
16,6,0,0,10.1,0,10.1,9,0,20
17,6,0,1,12.06,0,12.06,10,0,20
18,6,0,2,11.93,0,11.93,11,0,20
19,6,0,3,13.38,0,13.38,12,0,20
20,2,0,4,23.93,0,23.93,13,0,20
21,5,0,2,12.8,0,12.8,14,0,20
22,5,0,3,12.12,0,12.12,15,0,20
23,5,0,4,7.66,0,7.66,16,0,20
24,6,0,4,5.76,0,5.76,17,0,20
25,3,0,3,17.5,0,17.5,18,0,20
26,3,0,4,23.75,0,23.75,19,0,20
27,4,0,1,21.81,0,21.81,20,0,20
