idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,0,17.96,0,17.96,0,0,20
2,5,0,0,19.4,0,19.4,0,0,20
3,6,0,0,11.35,0,11.35,0,0,20
4,2,0,0,16.57,0,16.57,0,0,20
5,4,0,0,6.39,0,6.39,0,0,20
6,5,0,1,21.82,0,21.82,0,0,20
7,1,0,0,11.99,0,11.99,0,0,20
8,2,0,1,16.06,0,16.06,1,0,20
9,5,0,2,20.64,0,20.64,2,0,20
10,1,0,1,11.12,0,11.12,3,0,20
11,2,0,2,21.49,0,21.49,4,0,20
12,1,0,2,18.29,0,18.29,5,0,20
13,3,0,1,5.71,0,5.71,6,0,20
14,3,0,2,16.67,0,16.67,7,0,20
15,4,0,1,10.58,0,10.58,8,0,20
16,2,0,3,20.84,0,20.84,9,0,20
17,4,0,2,12.67,0,12.67,10,0,20
18,6,0,1,7.38,0,7.38,11,0,20
19,6,0,2,6.44,0,6.44,12,0,20
20,2,0,4,22.07,0,22.07,13,0,20
21,4,0,3,17.25,0,17.25,14,0,20
22,6,0,3,15.37,0,15.37,15,0,20
23,1,0,3,6.26,0,6.26,16,0,20
24,4,0,4,18.22,0,18.22,17,0,20
25,6,0,4,15.75,0,15.75,18,0,20
