idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,1,14.87,0,14.87,0,1,20
2,3,0,2,16.02,0,16.02,0,1,20
3,3,0,0,12.65,0,12.65,0,0,20
4,4,0,0,15.02,0,15.02,0,0,20
5,6,0,0,21.56,0,21.56,0,1,20
6,1,0,0,6.39,0,6.39,0,0,20
7,1,0,1,9.02,0,9.02,0,1,20
8,3,0,3,19.53,0,19.53,1,0,20
9,5,0,0,20.15,0,20.15,2,0,20
10,3,0,4,22.79,0,22.79,3,0,20
11,4,0,1,14.27,0,14.27,4,0,20
12,2,0,0,14.73,0,14.73,5,0,20
13,1,0,2,18.52,0,18.52,6,0,20
14,6,0,1,21.98,0,21.98,7,0,20
15,5,0,1,14.49,0,14.49,8,0,20
16,2,0,1,7.5,0,7.5,9,0,20
17,6,0,2,23.09,0,23.09,10,0,20
18,2,0,2,9.43,0,9.43,11,0,20
19,1,0,3,21.67,0,21.67,12,0,20
20,5,0,2,16.05,0,16.05,13,0,20
21,5,0,3,16.6,0,16.6,14,0,20
22,4,0,2,12.46,0,12.46,15,0,20
23,5,0,4,19.02,0,19.02,16,0,20
24,1,0,4,21.18,0,21.18,17,0,20
25,2,0,3,5.08,0,5.08,18,0,20
