idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,0,13.22,0,13.22,0,0,20
2,3,0,2,13.77,0,13.77,0,1,20
3,1,0,2,19.84,0,19.84,0,1,20
4,1,0,0,16.4,0,16.4,0,0,20
5,2,0,0,6.39,0,6.39,0,1,20
6,1,0,1,15.27,0,15.27,0,0,20
7,3,0,1,12.72,0,12.72,0,0,20
8,2,0,1,14.29,0,14.29,1,0,20
9,2,0,2,19.01,0,19.01,2,0,20
10,4,0,0,9.13,0,9.13,3,0,20
11,3,0,3,18.7,0,18.7,4,0,20
12,4,0,1,18.1,0,18.1,5,0,20
13,5,0,0,5.99,0,5.99,6,0,20
14,5,0,1,16.68,0,16.68,7,0,20
15,6,0,0,11.44,0,11.44,8,0,20
16,4,0,2,18.56,0,18.56,9,0,20
17,1,0,3,23.26,0,23.26,10,0,20
18,6,0,1,9.03,0,9.03,11,0,20
19,6,0,2,12.37,0,12.37,12,0,20
20,2,0,3,20.74,0,20.74,13,0,20
21,6,0,3,10.17,0,10.17,14,0,20
22,2,0,4,21.98,0,21.98,15,0,20
23,5,0,2,9.08,0,9.08,16,0,20
24,6,0,4,12.43,0,12.43,17,0,20
25,5,0,3,16.11,0,16.11,18,0,20
