idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,3,21.76,0,21.76,0,1,20
2,4,0,0,7.93,0,7.93,0,0,20
3,4,0,1,5.64,0,5.64,0,0,20
4,2,0,2,19.01,0,19.01,0,1,20
5,4,0,2,9.54,0,9.54,0,1,20
6,2,0,0,9.69,0,9.69,0,0,20
7,2,0,1,17.58,0,17.58,0,0,20
8,1,0,0,5.81,0,5.81,1,0,20
9,1,0,1,11.2,0,11.2,2,0,20
10,1,0,2,12.09,0,12.09,3,0,20
11,3,0,0,7.12,0,7.12,4,0,20
12,3,0,1,10.82,0,10.82,5,0,20
13,1,0,3,14.42,0,14.42,6,0,20
14,5,0,0,5.11,0,5.11,7,0,20
15,1,0,4,16.0,0,16.0,8,0,20
16,4,0,3,10.55,0,10.55,9,0,20
17,3,0,2,20.45,0,20.45,10,0,20
18,2,0,4,22.79,0,22.79,11,0,20
19,4,0,4,14.35,0,14.35,12,0,20
20,5,0,1,14.79,0,14.79,13,0,20
21,3,0,3,21.19,0,21.19,14,0,20
22,6,0,0,11.33,0,11.33,15,0,20
23,5,0,2,16.7,0,16.7,16,0,20
24,5,0,3,17.05,0,17.05,17,0,20
25,6,0,1,15.23,0,15.23,18,0,20
