idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,10.0,0,10.0,1,0,20
2,3,0,0,14.54,0,14.54,2,0,20
3,4,0,0,16.03,0,16.03,3,0,20
4,2,0,0,21.21,0,21.21,4,0,20
5,4,0,1,15.73,0,15.73,5,0,20
6,6,0,0,12.32,0,12.32,6,0,20
7,5,0,0,7.09,0,7.09,7,0,20
8,4,0,2,18.5,0,18.5,8,0,20
9,6,0,1,17.43,0,17.43,9,0,20
10,2,0,1,22.61,0,22.61,10,0,20
11,3,0,1,13.97,0,13.97,11,0,20
12,1,0,1,6.7,0,6.7,12,0,20
13,3,0,2,15.09,0,15.09,13,0,20
14,1,0,2,13.02,0,13.02,14,0,20
15,4,0,3,21.03,0,21.03,15,0,20
16,3,0,3,14.85,0,14.85,16,0,20
17,6,0,2,18.33,0,18.33,17,0,20
18,1,0,3,22.29,0,22.29,18,0,20
19,5,0,1,16.18,0,16.18,19,0,20
20,5,0,2,16.13,0,16.13,20,0,20
21,2,0,2,14.27,0,14.27,21,0,20
22,2,0,3,8.6,0,8.6,22,0,20
23,3,0,4,15.84,0,15.84,23,0,20
24,6,0,3,18.46,0,18.46,24,0,20
25,6,0,4,19.59,0,19.59,25,0,20
