idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,10.04,0,10.04,1,0,20
2,1,0,1,14.97,0,14.97,2,0,20
3,2,0,0,19.97,0,19.97,3,0,20
4,1,0,2,15.88,0,15.88,4,0,20
5,3,0,0,8.55,0,8.55,5,0,20
6,3,0,1,9.43,0,9.43,6,0,20
7,3,0,2,11.95,0,11.95,7,0,20
8,4,0,0,18.4,0,18.4,8,0,20
9,5,0,0,6.47,0,6.47,9,0,20
10,5,0,1,17.44,0,17.44,10,0,20
11,6,0,0,5.03,0,5.03,11,0,20
12,6,0,1,7.05,0,7.05,12,0,20
13,6,0,2,8.51,0,8.51,13,0,20
14,6,0,3,12.43,0,12.43,14,0,20
15,5,0,2,9.69,0,9.69,15,0,20
16,5,0,3,8.11,0,8.11,16,0,20
17,2,0,1,20.45,0,20.45,17,0,20
18,1,0,3,17.19,0,17.19,18,0,20
19,6,0,4,13.84,0,13.84,19,0,20
20,3,0,3,17.31,0,17.31,20,0,20
21,5,0,4,8.83,0,8.83,21,0,20
22,4,0,1,10.15,0,10.15,22,0,20
23,4,0,2,9.26,0,9.26,23,0,20
24,4,0,3,16.59,0,16.59,24,0,20
25,2,0,2,22.41,0,22.41,25,0,20
26,3,0,4,19.37,0,19.37,26,0,20
27,1,0,4,18.89,0,18.89,27,0,20
