idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,18.4,0,18.4,0,0,20
2,4,0,0,20.56,0,20.56,0,0,20
3,5,0,0,13.4,0,13.4,0,0,20
4,6,0,0,9.11,0,9.11,0,0,20
5,6,0,1,10.12,0,10.12,0,0,20
6,2,0,0,8.06,0,8.06,1,0,20
7,3,0,0,5.3,0,5.3,2,0,20
8,3,0,1,6.47,0,6.47,3,0,20
9,5,0,1,14.97,0,14.97,4,0,20
10,6,0,2,11.98,0,11.98,5,0,20
11,3,0,2,7.48,0,7.48,6,0,20
12,1,0,1,6.06,0,6.06,7,0,20
13,6,0,3,10.68,0,10.68,8,0,20
14,1,0,2,23.6,0,23.6,9,0,20
15,2,0,1,8.45,0,8.45,10,0,20
16,2,0,2,12.64,0,12.64,11,0,20
17,5,0,2,20.92,0,20.92,12,0,20
18,2,0,3,16.14,0,16.14,13,0,20
19,6,0,4,12.18,0,12.18,14,0,20
20,2,0,4,20.43,0,20.43,15,0,20
21,4,0,1,7.22,0,7.22,16,0,20
22,5,0,3,21.65,0,21.65,17,0,20
23,4,0,2,10.69,0,10.69,18,0,20
24,4,0,3,9.99,0,9.99,19,0,20
25,1,0,3,6.72,0,6.72,20,0,20
26,5,0,4,23.63,0,23.63,21,0,20
27,3,0,3,21.37,0,21.37,22,0,20
