idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,0,21.46,0,21.46,0,0,20
2,6,0,0,23.41,0,23.41,0,0,20
3,3,0,0,9.57,0,9.57,0,0,20
4,1,0,0,5.21,0,5.21,0,1,20
5,1,0,1,18.38,0,18.38,0,1,20
6,5,0,0,17.82,0,17.82,1,0,20
7,4,0,1,22.87,0,22.87,2,0,20
8,5,0,1,19.78,0,19.78,3,0,20
9,2,0,0,7.18,0,7.18,4,0,20
10,2,0,1,6.58,0,6.58,5,0,20
11,3,0,1,11.31,0,11.31,6,0,20
12,2,0,2,8.49,0,8.49,7,0,20
13,3,0,2,9.86,0,9.86,8,0,20
14,3,0,3,13.44,0,13.44,9,0,20
15,2,0,3,14.31,0,14.31,10,0,20
16,6,0,1,8.03,0,8.03,11,0,20
17,6,0,2,13.32,0,13.32,12,0,20
18,6,0,3,16.02,0,16.02,13,0,20
19,1,0,2,13.4,0,13.4,14,0,20
20,2,0,4,18.4,0,18.4,15,0,20
21,5,0,2,21.56,0,21.56,16,0,20
22,6,0,4,16.2,0,16.2,17,0,20
23,4,0,2,15.95,0,15.95,18,0,20
24,1,0,3,8.43,0,8.43,19,0,20
25,5,0,3,16.85,0,16.85,20,0,20
26,3,0,4,13.57,0,13.57,21,0,20
27,1,0,4,11.35,0,11.35,22,0,20
