idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,5,0,0,14.37,0,14.37,0,0,20
2,1,0,0,16.5,0,16.5,0,0,20
3,4,0,0,9.32,0,9.32,0,0,20
4,2,0,0,15.06,0,15.06,0,1,20
5,6,0,0,17.7,0,17.7,0,1,20
6,3,0,0,6.35,0,6.35,1,0,20
7,6,0,1,18.87,0,18.87,2,0,20
8,1,0,1,16.75,0,16.75,3,0,20
9,6,0,2,19.78,0,19.78,4,0,20
10,4,0,1,12.07,0,12.07,5,0,20
11,4,0,2,13.38,0,13.38,6,0,20
12,2,0,1,11.71,0,11.71,7,0,20
13,1,0,2,18.11,0,18.11,8,0,20
14,1,0,3,21.06,0,21.06,9,0,20
15,5,0,1,18.98,0,18.98,10,0,20
16,3,0,1,14.95,0,14.95,11,0,20
16,4,0,4,14.95,0,14.95,11,0,20
17,3,0,2,15.87,0,15.87,12,0,20
18,3,0,3,16.73,0,16.73,13,0,20
19,4,0,3,11.9,0,11.9,14,0,20
20,5,0,2,16.91,0,16.91,15,0,20
22,2,0,2,13.35,0,13.35,17,0,20
23,3,0,4,15.89,0,15.89,18,0,20
24,2,0,3,9.3,0,9.3,19,0,20
25,2,0,4,14.32,0,14.32,20,0,20
