idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,0,15.91,0,15.91,0,0,20
2,3,0,0,15.77,0,15.77,0,0,20
3,3,0,1,20.8,0,20.8,0,0,20
4,1,0,0,16.46,0,16.46,0,0,20
5,1,0,1,21.45,0,21.45,0,0,20
6,1,0,3,9.91,0,9.91,0,1,20
7,6,0,0,6.4,0,6.4,0,0,20
8,1,0,2,6.64,0,6.64,0,0,20
9,5,0,0,11.34,0,11.34,0,0,20
10,1,0,4,8.73,0,8.73,0,1,20
11,2,0,0,6.21,0,6.21,1,0,20
12,3,0,2,19.13,0,19.13,2,0,20
13,5,0,1,12.1,0,12.1,3,0,20
14,5,0,2,23.39,0,23.39,4,0,20
15,2,0,1,6.57,0,6.57,5,0,20
16,6,0,1,20.48,0,20.48,6,0,20
17,6,0,2,20.97,0,20.97,7,0,20
18,4,0,1,10.78,0,10.78,8,0,20
19,4,0,2,13.74,0,13.74,9,0,20
20,2,0,2,6.08,0,6.08,10,0,20
21,4,0,3,16.34,0,16.34,11,0,20
22,4,0,4,18.89,0,18.89,12,0,20
23,2,0,3,12.74,0,12.74,13,0,20
24,3,0,3,8.14,0,8.14,14,0,20
25,6,0,3,19.88,0,19.88,15,0,20
