idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,0,8.82,0,8.82,0,0,20
2,6,0,0,18.28,0,18.28,0,0,20
3,6,0,3,10.83,0,10.83,0,1,20
4,4,0,0,8.28,0,8.28,0,0,20
5,2,0,1,22.03,0,22.03,0,0,20
6,6,0,1,5.52,0,5.52,0,0,20
7,2,0,4,23.85,0,23.85,0,1,20
8,2,0,3,23.59,0,23.59,0,1,20
9,6,0,2,9.41,0,9.41,0,1,20
10,2,0,2,22.64,0,22.64,0,0,20
11,4,0,1,23.13,0,23.13,1,0,20
12,1,0,0,5.84,0,5.84,2,0,20
13,1,0,1,18.78,0,18.78,3,0,20
14,3,0,0,15.68,0,15.68,4,0,20
15,5,0,0,12.7,0,12.7,5,0,20
16,1,0,2,20.22,0,20.22,6,0,20
17,5,0,1,9.27,0,9.27,7,0,20
18,5,0,2,12.5,0,12.5,8,0,20
19,1,0,3,20.55,0,20.55,9,0,20
20,6,0,4,6.63,0,6.63,10,0,20
21,5,0,3,13.32,0,13.32,11,0,20
22,5,0,4,15.02,0,15.02,12,0,20
23,1,0,4,21.53,0,21.53,13,0,20
24,4,0,2,23.6,0,23.6,14,0,20
25,3,0,1,17.53,0,17.53,15,0,20
