idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,4,18.33,0,18.33,0,1,20
2,5,0,0,13.16,0,13.16,0,0,20
3,4,0,1,23.6,0,23.6,0,1,20
4,4,0,0,22.61,0,22.61,0,0,20
5,6,0,0,20.82,0,20.82,0,0,20
6,4,0,2,23.94,0,23.94,0,1,20
7,6,0,3,13.34,0,13.34,0,1,20
8,6,0,2,8.1,0,8.1,0,1,20
9,4,0,3,23.97,0,23.97,0,1,20
10,6,0,1,7.47,0,7.47,0,0,20
11,5,0,1,18.09,0,18.09,1,0,20
12,1,0,0,15.08,0,15.08,2,0,20
13,5,0,2,23.47,0,23.47,3,0,20
14,2,0,0,9.78,0,9.78,4,0,20
15,3,0,0,5.39,0,5.39,5,0,20
16,2,0,1,13.95,0,13.95,6,0,20
17,1,0,1,19.37,0,19.37,7,0,20
18,2,0,2,17.46,0,17.46,8,0,20
19,3,0,1,5.1,0,5.1,9,0,20
20,3,0,2,8.65,0,8.65,10,0,20
21,3,0,3,9.4,0,9.4,11,0,20
22,1,0,2,21.81,0,21.81,12,0,20
23,2,0,3,19.54,0,19.54,13,0,20
24,3,0,4,13.77,0,13.77,14,0,20
25,5,0,3,23.75,0,23.75,15,0,20
