idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,21.66,0,21.66,0,0,20
2,1,0,1,21.77,0,21.77,0,0,20
3,1,0,2,14.83,0,14.83,0,0,20
4,1,0,3,5.11,0,5.11,0,0,20
5,6,0,0,6.57,0,6.57,0,0,20
6,1,0,4,14.57,0,14.57,0,0,20
7,2,0,1,17.76,0,17.76,0,1,20
8,2,0,0,5.05,0,5.05,0,1,20
9,6,0,2,21.39,0,21.39,0,1,20
10,6,0,1,19.79,0,19.79,0,0,20
11,2,0,2,17.87,0,17.87,1,0,20
12,2,0,3,23.81,0,23.81,2,0,20
13,3,0,0,18.01,0,18.01,3,0,20
14,3,0,1,23.45,0,23.45,4,0,20
15,4,0,0,8.0,0,8.0,5,0,20
16,5,0,0,7.09,0,7.09,6,0,20
17,4,0,1,8.91,0,8.91,7,0,20
18,4,0,2,13.86,0,13.86,8,0,20
19,5,0,1,13.14,0,13.14,9,0,20
20,5,0,2,12.46,0,12.46,10,0,20
21,5,0,3,5.89,0,5.89,11,0,20
22,4,0,3,17.31,0,17.31,12,0,20
23,6,0,3,23.09,0,23.09,13,0,20
24,5,0,4,5.78,0,5.78,14,0,20
25,4,0,4,5.51,0,5.51,15,0,20
