idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,1,7.12,0,7.12,0,1,20
2,5,0,0,23.18,0,23.18,0,1,20
3,1,0,0,6.33,0,6.33,0,1,20
4,5,0,1,22.46,0,22.46,1,0,20
5,1,0,2,7.55,0,7.55,2,0,20
6,1,0,3,7.63,0,7.63,3,0,20
7,3,0,0,23.21,0,23.21,4,0,20
8,2,0,0,5.83,0,5.83,5,0,20
9,4,0,0,12.48,0,12.48,6,0,20
10,1,0,4,15.46,0,15.46,7,0,20
11,2,0,1,6.31,0,6.31,8,0,20
12,3,0,1,21.32,0,21.32,9,0,20
13,4,0,1,15.76,0,15.76,10,0,20
14,2,0,2,5.88,0,5.88,11,0,20
15,6,0,0,23.42,0,23.42,12,0,20
16,3,0,2,22.42,0,22.42,13,0,20
17,2,0,3,16.43,0,16.43,14,0,20
18,6,0,1,10.91,0,10.91,15,0,20
19,6,0,2,18.5,0,18.5,16,0,20
20,4,0,2,5.46,0,5.46,17,0,20
