idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,2,15.39,0,15.39,0,1,20
2,4,0,0,13.77,0,13.77,0,0,20
3,1,0,0,11.88,0,11.88,0,0,20
4,1,0,1,13.85,0,13.85,0,0,20
5,1,0,3,18.81,0,18.81,0,1,20
6,4,0,1,21.18,0,21.18,1,0,20
7,2,0,0,7.07,0,7.07,2,0,20
8,3,0,0,5.27,0,5.27,3,0,20
9,2,0,1,16.6,0,16.6,4,0,20
10,2,0,2,18.66,0,18.66,5,0,20
11,3,0,1,11.33,0,11.33,6,0,20
12,5,0,0,11.16,0,11.16,7,0,20
13,6,0,0,6.64,0,6.64,8,0,20
14,6,0,1,6.27,0,6.27,9,0,20
15,6,0,2,5.58,0,5.58,10,0,20
16,4,0,2,22.06,0,22.06,11,0,20
17,5,0,1,5.82,0,5.82,12,0,20
18,3,0,2,13.16,0,13.16,13,0,20
19,5,0,2,7.72,0,7.72,14,0,20
20,4,0,3,22.82,0,22.82,15,0,20
