idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,19.39,0,19.39,0,0,20
2,3,0,1,12.16,0,12.16,0,1,20
3,3,0,2,13.8,0,13.8,0,1,20
4,3,0,0,5.48,0,5.48,0,0,20
5,1,0,1,21.69,0,21.69,0,0,20
6,2,0,0,14.62,0,14.62,1,0,20
7,4,0,0,8.86,0,8.86,2,0,20
8,5,0,0,6.35,0,6.35,3,0,20
9,4,0,1,11.88,0,11.88,4,0,20
10,1,0,2,22.0,0,22.0,5,0,20
11,5,0,1,8.8,0,8.8,6,0,20
12,2,0,1,21.23,0,21.23,7,0,20
13,5,0,2,10.31,0,10.31,8,0,20
14,2,0,2,21.45,0,21.45,9,0,20
15,3,0,3,16.76,0,16.76,10,0,20
16,4,0,2,12.15,0,12.15,11,0,20
17,3,0,4,19.78,0,19.78,12,0,20
18,4,0,3,13.11,0,13.11,13,0,20
19,4,0,4,15.05,0,15.05,14,0,20
20,6,0,0,5.21,0,5.21,15,0,20
21,5,0,3,16.43,0,16.43,16,0,20
22,5,0,4,17.09,0,17.09,17,0,20
23,6,0,1,12.89,0,12.89,18,0,20
