idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,0,14.95,0,14.95,0,0,20
2,6,0,3,18.23,0,18.23,0,1,20
3,5,0,0,17.71,0,17.71,0,0,20
4,3,0,0,7.32,0,7.32,0,0,20
5,5,0,3,20.95,0,20.95,0,1,20
6,3,0,1,19.32,0,19.32,0,0,20
7,5,0,1,17.55,0,17.55,0,0,20
8,3,0,2,9.28,0,9.28,0,0,20
9,6,0,1,12.41,0,12.41,0,0,20
10,5,0,2,20.29,0,20.29,0,0,20
11,3,0,3,10.71,0,10.71,0,0,20
12,3,0,4,11.51,0,11.51,0,0,20
13,5,0,4,22.7,0,22.7,0,1,20
14,2,0,0,8.72,0,8.72,0,1,20
15,6,0,2,15.79,0,15.79,0,1,20
16,2,0,1,14.66,0,14.66,1,0,20
17,6,0,4,21.64,0,21.64,2,0,20
18,1,0,0,11.47,0,11.47,3,0,20
19,2,0,2,16.46,0,16.46,4,0,20
20,1,0,1,15.44,0,15.44,5,0,20
21,4,0,0,13.35,0,13.35,6,0,20
22,4,0,1,11.88,0,11.88,7,0,20
23,1,0,2,16.25,0,16.25,8,0,20
24,4,0,2,12.07,0,12.07,9,0,20
25,4,0,3,12.35,0,12.35,10,0,20
26,2,0,3,19.47,0,19.47,11,0,20
27,4,0,4,5.11,0,5.11,12,0,20
