idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,5.37,0,5.37,1,0,20
2,1,0,1,16.31,0,16.31,2,0,20
3,2,0,0,11.42,0,11.42,3,0,20
4,1,0,2,22.73,0,22.73,4,0,20
5,2,0,1,21.12,0,21.12,5,0,20
6,3,0,0,14.87,0,14.87,6,0,20
7,4,0,0,13.76,0,13.76,7,0,20
8,5,0,0,9.07,0,9.07,8,0,20
9,1,0,3,22.9,0,22.9,9,0,20
10,3,0,1,15.91,0,15.91,10,0,20
11,3,0,2,17.23,0,17.23,11,0,20
12,6,0,0,7.68,0,7.68,12,0,20
13,4,0,1,17.07,0,17.07,13,0,20
14,6,0,1,6.85,0,6.85,14,0,20
15,6,0,2,5.2,0,5.2,15,0,20
16,3,0,3,19.65,0,19.65,16,0,20
17,5,0,1,16.71,0,16.71,17,0,20
18,6,0,3,6.34,0,6.34,18,0,20
19,5,0,2,6.55,0,6.55,19,0,20
20,5,0,3,15.76,0,15.76,20,0,20
