idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,0,20.05,0,20.05,0,0,20
2,1,0,0,6.32,0,6.32,0,0,20
3,3,0,0,16.26,0,16.26,0,0,20
4,3,0,1,19.35,0,19.35,0,0,20
5,2,0,0,17.21,0,17.21,0,1,20
6,5,0,0,13.07,0,13.07,0,1,20
7,1,0,1,23.82,0,23.82,0,0,20
8,4,0,0,7.82,0,7.82,1,0,20
9,4,0,1,6.26,0,6.26,2,0,20
10,5,0,1,13.12,0,13.12,3,0,20
11,3,0,2,21.62,0,21.62,4,0,20
12,5,0,2,18.07,0,18.07,5,0,20
13,4,0,2,7.52,0,7.52,6,0,20
14,4,0,3,6.34,0,6.34,7,0,20
15,4,0,4,14.49,0,14.49,8,0,20
16,2,0,1,10.9,0,10.9,9,0,20
17,6,0,1,9.43,0,9.43,10,0,20
18,2,0,2,12.21,0,12.21,11,0,20
19,2,0,3,15.68,0,15.68,12,0,20
20,6,0,2,8.8,0,8.8,13,0,20
21,6,0,3,14.38,0,14.38,14,0,20
22,6,0,4,13.74,0,13.74,15,0,20
23,1,0,2,13.68,0,13.68,16,0,20
24,1,0,3,14.44,0,14.44,17,0,20
25,3,0,3,12.22,0,12.22,18,0,20
26,5,0,3,8.02,0,8.02,19,0,20
27,5,0,4,5.77,0,5.77,20,0,20
