idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,0,18.15,0,18.15,0,0,20
2,6,0,1,21.85,0,21.85,0,0,20
3,1,0,0,10.57,0,10.57,0,1,20
4,1,0,1,12.87,0,12.87,1,0,20
5,2,0,0,11.64,0,11.64,2,0,20
6,1,0,2,14.19,0,14.19,3,0,20
7,3,0,0,7.14,0,7.14,4,0,20
8,2,0,1,16.05,0,16.05,5,0,20
9,3,0,1,13.31,0,13.31,6,0,20
10,4,0,0,12.77,0,12.77,7,0,20
11,2,0,2,23.03,0,23.03,8,0,20
12,1,0,3,20.6,0,20.6,9,0,20
13,3,0,2,14.77,0,14.77,10,0,20
14,1,0,4,22.91,0,22.91,11,0,20
15,3,0,3,19.43,0,19.43,12,0,20
