idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,18.31,0,18.31,0,0,20
2,6,0,0,21.58,0,21.58,0,0,20
3,2,0,0,10.5,0,10.5,0,0,20
4,5,0,2,21.38,0,21.38,0,1,20
5,2,0,1,9.4,0,9.4,0,0,20
6,1,0,1,10.22,0,10.22,0,0,20
7,1,0,2,15.15,0,15.15,0,0,20
8,4,0,0,8.11,0,8.11,0,0,20
9,3,0,0,7.78,0,7.78,0,1,20
10,4,0,1,20.12,0,20.12,0,0,20
11,4,0,2,8.88,0,8.88,0,0,20
12,4,0,3,19.49,0,19.49,0,0,20
13,4,0,4,23.88,0,23.88,0,0,20
14,5,0,1,17.5,0,17.5,0,1,20
15,5,0,0,16.85,0,16.85,0,1,20
16,1,0,3,21.56,0,21.56,1,0,20
17,3,0,1,11.52,0,11.52,2,0,20
18,2,0,2,9.42,0,9.42,3,0,20
19,2,0,3,9.58,0,9.58,4,0,20
20,6,0,1,17.22,0,17.22,5,0,20
21,3,0,2,5.89,0,5.89,6,0,20
22,2,0,4,8.49,0,8.49,7,0,20
23,6,0,2,9.76,0,9.76,8,0,20
24,5,0,3,21.65,0,21.65,9,0,20
25,6,0,3,16.73,0,16.73,10,0,20
26,6,0,4,17.52,0,17.52,11,0,20
27,3,0,3,8.3,0,8.3,12,0,20
