idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,1,21.87,0,21.87,0,1,20
2,3,0,0,21.45,0,21.45,0,0,20
3,4,0,0,20.38,0,20.38,0,0,20
4,3,0,2,22.19,0,22.19,0,1,20
5,3,0,3,23.57,0,23.57,0,1,20
6,1,0,0,19.23,0,19.23,1,0,20
7,2,0,0,8.36,0,8.36,2,0,20
8,5,0,0,6.05,0,6.05,3,0,20
9,2,0,1,14.06,0,14.06,4,0,20
10,5,0,1,10.95,0,10.95,5,0,20
11,2,0,2,18.1,0,18.1,6,0,20
12,5,0,2,11.89,0,11.89,7,0,20
13,6,0,0,9.63,0,9.63,8,0,20
14,6,0,1,5.96,0,5.96,9,0,20
15,5,0,3,16.37,0,16.37,10,0,20
16,6,0,2,14.33,0,14.33,11,0,20
17,4,0,1,21.8,0,21.8,12,0,20
18,4,0,2,23.35,0,23.35,13,0,20
19,6,0,3,7.78,0,7.78,14,0,20
20,6,0,4,14.06,0,14.06,15,0,20
21,1,0,1,22.41,0,22.41,16,0,20
22,2,0,3,21.33,0,21.33,17,0,20
23,5,0,4,14.48,0,14.48,18,0,20
24,2,0,4,5.39,0,5.39,19,0,20
25,1,0,2,18.75,0,18.75,20,0,20
26,1,0,3,6.08,0,6.08,21,0,20
27,1,0,4,22.05,0,22.05,22,0,20
