idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,0,9.38,0,9.38,0,0,20
2,6,0,0,10.46,0,10.46,0,0,20
3,3,0,1,12.09,0,12.09,0,0,20
4,6,0,1,21.49,0,21.49,0,0,20
5,3,0,2,8.99,0,8.99,0,0,20
6,1,0,0,10.91,0,10.91,1,0,20
7,1,0,1,13.91,0,13.91,2,0,20
8,2,0,0,10.78,0,10.78,3,0,20
9,4,0,0,5.18,0,5.18,4,0,20
10,1,0,2,22.86,0,22.86,5,0,20
11,4,0,1,6.14,0,6.14,6,0,20
12,4,0,2,8.02,0,8.02,7,0,20
13,2,0,1,14.23,0,14.23,8,0,20
14,4,0,3,8.91,0,8.91,9,0,20
15,2,0,2,22.47,0,22.47,10,0,20
16,3,0,3,11.78,0,11.78,11,0,20
17,3,0,4,12.36,0,12.36,12,0,20
18,4,0,4,13.24,0,13.24,13,0,20
19,5,0,0,13.61,0,13.61,14,0,20
20,5,0,1,19.14,0,19.14,15,0,20
21,5,0,2,21.46,0,21.46,16,0,20
22,5,0,3,18.51,0,18.51,17,0,20
23,5,0,4,14.37,0,14.37,18,0,20
24,6,0,2,9.43,0,9.43,19,0,20
25,2,0,3,22.72,0,22.72,20,0,20
26,6,0,3,6.3,0,6.3,21,0,20
27,6,0,4,5.69,0,5.69,22,0,20
