idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,3,15.83,0,15.83,0,1,20
2,2,0,0,8.05,0,8.05,0,0,20
3,2,0,4,18.47,0,18.47,0,1,20
4,2,0,2,15.51,0,15.51,0,1,20
5,2,0,1,15.47,0,15.47,0,1,20
6,1,0,0,18.16,0,18.16,1,0,20
7,1,0,1,22.92,0,22.92,2,0,20
8,3,0,0,19.62,0,19.62,3,0,20
9,4,0,0,16.94,0,16.94,4,0,20
10,3,0,1,22.46,0,22.46,5,0,20
11,4,0,1,17.27,0,17.27,6,0,20
12,5,0,0,6.97,0,6.97,7,0,20
13,4,0,2,19.63,0,19.63,8,0,20
14,5,0,1,9.46,0,9.46,9,0,20
15,5,0,2,16.84,0,16.84,10,0,20
16,6,0,0,11.09,0,11.09,11,0,20
17,6,0,1,16.78,0,16.78,12,0,20
18,6,0,2,14.1,0,14.1,13,0,20
19,4,0,3,21.46,0,21.46,14,0,20
20,6,0,3,15.63,0,15.63,15,0,20
21,1,0,2,23.75,0,23.75,16,0,20
22,6,0,4,14.49,0,14.49,17,0,20
23,5,0,3,9.44,0,9.44,18,0,20
24,5,0,4,9.87,0,9.87,19,0,20
25,4,0,4,5.52,0,5.52,20,0,20
26,3,0,2,23.6,0,23.6,21,0,20
27,3,0,3,6.55,0,6.55,22,0,20
