idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,2,21.46,0,21.46,0,1,20
2,6,0,0,23.41,0,23.41,0,0,20
3,5,0,1,9.57,0,9.57,0,1,20
4,5,0,0,5.21,0,5.21,0,0,20
5,6,0,1,18.38,0,18.38,0,0,20
6,5,0,2,17.82,0,17.82,1,0,20
7,6,0,3,22.87,0,22.87,2,0,20
8,5,0,3,19.78,0,19.78,3,0,20
9,1,0,0,7.18,0,7.18,4,0,20
10,2,0,0,6.58,0,6.58,5,0,20
11,1,0,1,11.31,0,11.31,6,0,20
12,2,0,1,8.49,0,8.49,7,0,20
13,2,0,2,9.86,0,9.86,8,0,20
14,1,0,2,13.44,0,13.44,9,0,20
15,1,0,3,14.31,0,14.31,10,0,20
16,3,0,0,8.03,0,8.03,11,0,20
17,2,0,3,13.32,0,13.32,12,0,20
18,1,0,4,16.02,0,16.02,13,0,20
19,2,0,4,13.4,0,13.4,14,0,20
20,3,0,1,18.4,0,18.4,15,0,20
21,5,0,4,21.56,0,21.56,16,0,20
22,4,0,0,16.2,0,16.2,17,0,20
23,4,0,1,15.95,0,15.95,18,0,20
24,4,0,2,8.43,0,8.43,19,0,20
25,4,0,3,16.85,0,16.85,20,0,20
26,4,0,4,13.57,0,13.57,21,0,20
27,3,0,2,11.35,0,11.35,22,0,20
