idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,5.61,0,5.61,0,1,20
2,5,0,0,20.89,0,20.89,0,1,20
3,5,0,1,22.4,0,22.4,0,1,20
4,3,0,0,13.84,0,13.84,1,0,20
5,2,0,0,19.92,0,19.92,2,0,20
6,1,0,1,8.34,0,8.34,3,0,20
7,2,0,1,20.82,0,20.82,4,0,20
8,4,0,0,17.77,0,17.77,5,0,20
9,6,0,0,5.65,0,5.65,6,0,20
10,2,0,2,22.93,0,22.93,7,0,20
11,5,0,2,21.27,0,21.27,8,0,20
12,1,0,2,18.11,0,18.11,9,0,20
13,1,0,3,17.65,0,17.65,10,0,20
14,3,0,1,14.41,0,14.41,11,0,20
15,4,0,1,13.87,0,13.87,12,0,20
16,6,0,1,7.58,0,7.58,13,0,20
17,3,0,2,15.47,0,15.47,14,0,20
18,3,0,3,15.53,0,15.53,15,0,20
19,1,0,4,20.56,0,20.56,16,0,20
20,5,0,3,21.92,0,21.92,17,0,20
