idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,0,20.26,0,20.26,0,0,20
2,5,0,0,16.56,0,16.56,0,0,20
3,5,0,4,21.9,0,21.9,0,1,20
4,5,0,1,16.52,0,16.52,0,0,20
5,6,0,0,15.26,0,15.26,0,0,20
6,1,0,3,11.83,0,11.83,0,1,20
7,4,0,0,6.09,0,6.09,0,1,20
8,6,0,1,14.99,0,14.99,0,0,20
9,2,0,1,15.16,0,15.16,0,0,20
10,2,0,2,22.59,0,22.59,0,0,20
11,1,0,1,7.88,0,7.88,0,1,20
12,5,0,3,19.35,0,19.35,0,1,20
13,1,0,2,10.52,0,10.52,0,1,20
14,5,0,2,18.29,0,18.29,0,1,20
15,1,0,0,6.86,0,6.86,0,1,20
16,6,0,2,19.65,0,19.65,1,0,20
17,1,0,4,17.9,0,17.9,2,0,20
18,4,0,1,13.75,0,13.75,3,0,20
19,3,0,0,8.6,0,8.6,4,0,20
20,4,0,2,14.0,0,14.0,5,0,20
21,6,0,3,20.91,0,20.91,6,0,20
22,3,0,1,10.73,0,10.73,7,0,20
23,3,0,2,13.31,0,13.31,8,0,20
24,4,0,3,18.98,0,18.98,9,0,20
25,3,0,3,12.88,0,12.88,10,0,20
26,3,0,4,6.03,0,6.03,11,0,20
27,4,0,4,14.22,0,14.22,12,0,20
