idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,1,9.91,0,9.91,0,1,20
2,2,0,3,16.63,0,16.63,0,1,20
3,2,0,2,16.15,0,16.15,0,1,20
4,2,0,4,23.2,0,23.2,0,1,20
5,2,0,0,9.5,0,9.5,0,0,20
6,1,0,0,18.91,0,18.91,1,0,20
7,3,0,0,15.83,0,15.83,2,0,20
8,4,0,0,12.41,0,12.41,3,0,20
9,1,0,1,20.84,0,20.84,4,0,20
10,5,0,0,11.16,0,11.16,5,0,20
11,6,0,0,10.66,0,10.66,6,0,20
12,6,0,1,10.69,0,10.69,7,0,20
13,1,0,2,23.11,0,23.11,8,0,20
14,5,0,1,11.35,0,11.35,9,0,20
15,4,0,1,14.24,0,14.24,10,0,20
16,6,0,2,9.33,0,9.33,11,0,20
17,3,0,1,20.61,0,20.61,12,0,20
18,6,0,3,10.69,0,10.69,13,0,20
19,4,0,2,19.3,0,19.3,14,0,20
20,5,0,2,18.13,0,18.13,15,0,20
