idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,0,14.99,0,14.99,0,0,20
2,3,0,0,14.76,0,14.76,0,0,20
3,1,0,0,6.85,0,6.85,0,0,20
4,3,0,2,14.3,0,14.3,0,1,20
5,4,0,1,19.81,0,19.81,0,0,20
6,4,0,2,14.46,0,14.46,0,0,20
7,1,0,1,11.41,0,11.41,0,1,20
8,3,0,1,12.4,0,12.4,0,0,20
9,5,0,0,21.16,0,21.16,0,0,20
10,3,0,3,14.84,0,14.84,0,1,20
11,6,0,0,12.63,0,12.63,1,0,20
12,2,0,0,7.11,0,7.11,2,0,20
13,3,0,4,20.2,0,20.2,3,0,20
14,6,0,1,13.33,0,13.33,4,0,20
15,6,0,2,14.62,0,14.62,5,0,20
16,1,0,2,12.1,0,12.1,6,0,20
17,2,0,1,11.88,0,11.88,7,0,20
18,5,0,1,10.05,0,10.05,8,0,20
19,4,0,3,21.04,0,21.04,9,0,20
20,6,0,3,15.34,0,15.34,10,0,20
21,2,0,2,8.69,0,8.69,11,0,20
22,1,0,3,19.82,0,19.82,12,0,20
23,5,0,2,9.48,0,9.48,13,0,20
