idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,4,23.3,0,23.3,0,1,20
2,2,0,1,16.45,0,16.45,0,1,20
3,2,0,2,17.03,0,17.03,0,1,20
4,2,0,0,12.15,0,12.15,0,0,20
5,2,0,3,18.33,0,18.33,0,1,20
6,3,0,0,5.55,0,5.55,0,1,20
7,3,0,1,10.99,0,10.99,0,1,20
8,3,0,3,15.13,0,15.13,0,1,20
9,3,0,4,16.18,0,16.18,0,1,20
10,3,0,2,12.37,0,12.37,0,1,20
11,1,0,0,6.33,0,6.33,1,0,20
12,1,0,1,19.08,0,19.08,2,0,20
13,4,0,0,7.86,0,7.86,3,0,20
14,4,0,1,14.94,0,14.94,4,0,20
15,4,0,2,18.9,0,18.9,5,0,20
16,1,0,2,19.51,0,19.51,6,0,20
17,5,0,0,13.69,0,13.69,7,0,20
18,6,0,0,13.56,0,13.56,8,0,20
19,5,0,1,14.98,0,14.98,9,0,20
20,5,0,2,15.48,0,15.48,10,0,20
21,6,0,1,12.42,0,12.42,11,0,20
22,6,0,2,5.73,0,5.73,12,0,20
23,6,0,3,12.37,0,12.37,13,0,20
24,5,0,3,18.51,0,18.51,14,0,20
25,6,0,4,14.87,0,14.87,15,0,20
26,5,0,4,15.67,0,15.67,16,0,20
27,4,0,3,10.84,0,10.84,17,0,20
