idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,3,18.9,0,18.9,0,1,20
2,3,0,2,16.71,0,16.71,0,1,20
3,3,0,4,19.12,0,19.12,0,1,20
4,2,0,0,9.53,0,9.53,0,0,20
5,2,0,1,5.05,0,5.05,0,0,20
6,2,0,2,8.44,0,8.44,0,1,20
7,3,0,0,12.53,0,12.53,0,0,20
8,2,0,4,20.06,0,20.06,0,1,20
9,3,0,1,15.27,0,15.27,0,0,20
10,2,0,3,11.68,0,11.68,0,1,20
11,1,0,0,5.38,0,5.38,1,0,20
12,1,0,1,6.68,0,6.68,2,0,20
13,1,0,2,11.65,0,11.65,3,0,20
14,1,0,3,23.87,0,23.87,4,0,20
15,4,0,0,19.81,0,19.81,5,0,20
16,5,0,0,9.9,0,9.9,6,0,20
17,6,0,0,7.99,0,7.99,7,0,20
18,5,0,1,10.23,0,10.23,8,0,20
19,4,0,1,20.39,0,20.39,9,0,20
20,6,0,1,6.22,0,6.22,10,0,20
21,6,0,2,7.7,0,7.7,11,0,20
22,5,0,2,20.38,0,20.38,12,0,20
23,4,0,2,21.37,0,21.37,13,0,20
24,6,0,3,7.83,0,7.83,14,0,20
25,6,0,4,5.49,0,5.49,15,0,20
26,5,0,3,19.79,0,19.79,16,0,20
27,5,0,4,18.18,0,18.18,17,0,20
