idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,4,23.72,0,23.72,0,1,20
2,6,0,0,7.76,0,7.76,0,0,20
3,5,0,0,5.22,0,5.22,0,0,20
4,1,0,0,13.06,0,13.06,0,0,20
5,1,0,2,23.09,0,23.09,0,1,20
6,1,0,3,23.28,0,23.28,0,1,20
7,6,0,1,14.13,0,14.13,0,0,20
8,1,0,1,8.01,0,8.01,0,0,20
9,6,0,4,22.09,0,22.09,0,1,20
10,5,0,2,13.83,0,13.83,0,1,20
11,5,0,1,7.51,0,7.51,0,1,20
12,6,0,2,16.06,0,16.06,0,0,20
13,6,0,3,16.79,0,16.79,0,0,20
14,5,0,4,22.83,0,22.83,0,1,20
15,5,0,3,14.23,0,14.23,0,1,20
16,2,0,0,9.13,0,9.13,1,0,20
17,2,0,1,12.18,0,12.18,2,0,20
18,2,0,2,16.35,0,16.35,3,0,20
19,3,0,0,6.81,0,6.81,4,0,20
20,3,0,1,14.92,0,14.92,5,0,20
21,4,0,0,14.4,0,14.4,6,0,20
22,4,0,1,10.34,0,10.34,7,0,20
23,4,0,2,7.39,0,7.39,8,0,20
24,2,0,3,20.69,0,20.69,9,0,20
25,2,0,4,22.97,0,22.97,10,0,20
26,4,0,3,14.02,0,14.02,11,0,20
27,3,0,2,19.52,0,19.52,12,0,20
