idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,0,8.13,0,8.13,0,0,20
2,3,0,0,11.0,0,11.0,0,0,20
3,1,0,4,20.86,0,20.86,0,2,20
4,2,0,1,22.67,0,22.67,0,0,20
5,2,0,2,21.53,0,21.53,0,0,20
6,1,0,3,15.29,0,15.29,0,1,20
7,2,0,4,22.28,0,22.28,0,1,20
8,5,0,2,7.75,0,7.75,0,1,20
9,1,0,0,8.24,0,8.24,0,0,20
10,2,0,3,22.21,0,22.21,0,2,20
11,1,0,1,10.28,0,10.28,0,0,20
12,5,0,0,13.12,0,13.12,0,0,20
13,3,0,1,14.46,0,14.46,0,0,20
14,5,0,1,6.1,0,6.1,0,0,20
15,1,0,2,10.65,0,10.65,0,1,20
16,3,0,2,22.99,0,22.99,1,0,20
17,4,0,0,10.73,0,10.73,2,0,20
18,4,0,1,15.39,0,15.39,3,0,20
19,5,0,3,12.46,0,12.46,4,0,20
20,6,0,0,8.04,0,8.04,5,0,20
21,6,0,1,12.89,0,12.89,6,0,20
22,6,0,2,12.51,0,12.51,7,0,20
23,6,0,3,13.16,0,13.16,8,0,20
24,5,0,4,12.15,0,12.15,9,0,20
25,6,0,4,13.3,0,13.3,10,0,20
26,4,0,2,8.58,0,8.58,11,0,20
27,3,0,3,23.4,0,23.4,12,0,20
