idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,0,7.45,0,7.45,0,0,20
2,1,0,0,13.75,0,13.75,0,0,20
3,5,0,0,5.4,0,5.4,0,0,20
4,6,0,0,14.52,0,14.52,0,0,20
5,2,0,1,6.09,0,6.09,0,0,20
6,6,0,1,21.09,0,21.09,0,0,20
7,6,0,2,15.96,0,15.96,0,0,20
8,1,0,4,23.18,0,23.18,0,1,20
9,2,0,2,8.3,0,8.3,0,0,20
10,1,0,2,17.87,0,17.87,0,1,20
11,1,0,3,22.89,0,22.89,0,1,20
12,1,0,1,16.67,0,16.67,0,0,20
13,2,0,3,8.57,0,8.57,0,1,20
14,5,0,2,6.59,0,6.59,0,1,20
15,5,0,1,5.73,0,5.73,0,1,20
16,2,0,4,14.06,0,14.06,1,0,20
17,5,0,3,15.36,0,15.36,2,0,20
18,3,0,0,8.6,0,8.6,3,0,20
19,3,0,1,15.29,0,15.29,4,0,20
20,6,0,3,21.9,0,21.9,5,0,20
21,5,0,4,20.84,0,20.84,6,0,20
22,3,0,2,16.62,0,16.62,7,0,20
23,4,0,0,10.72,0,10.72,8,0,20
24,4,0,1,8.51,0,8.51,9,0,20
25,4,0,2,13.53,0,13.53,10,0,20
26,4,0,3,16.48,0,16.48,11,0,20
27,3,0,3,17.37,0,17.37,12,0,20
