idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,5,0,0,18.65,0,18.65,0,0,20
2,4,0,0,22.19,0,22.19,0,0,20
3,2,0,0,19.85,0,19.85,0,0,20
4,5,0,3,15.68,0,15.68,0,1,20
5,1,0,1,13.51,0,13.51,0,1,20
6,1,0,0,13.1,0,13.1,0,0,20
7,5,0,1,14.65,0,14.65,0,0,20
8,2,0,1,18.35,0,18.35,0,0,20
9,4,0,1,12.08,0,12.08,0,0,20
10,5,0,2,15.02,0,15.02,0,0,20
11,4,0,3,5.87,0,5.87,0,1,20
12,1,0,2,14.03,0,14.03,0,1,20
13,4,0,4,7.53,0,7.53,0,1,20
14,5,0,4,17.04,0,17.04,0,1,20
15,4,0,2,5.18,0,5.18,0,0,20
16,3,0,0,8.08,0,8.08,1,0,20
17,3,0,1,8.49,0,8.49,2,0,20
18,2,0,2,18.74,0,18.74,3,0,20
19,2,0,3,19.0,0,19.0,4,0,20
20,1,0,3,14.81,0,14.81,5,0,20
21,3,0,2,12.56,0,12.56,6,0,20
22,6,0,0,10.32,0,10.32,7,0,20
23,6,0,1,6.42,0,6.42,8,0,20
24,6,0,2,5.72,0,5.72,9,0,20
25,6,0,3,6.29,0,6.29,10,0,20
26,2,0,4,21.46,0,21.46,11,0,20
27,3,0,3,13.39,0,13.39,12,0,20
